Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
1	40.2472	28.425827	0.0	0	0.000555752533408338
0	40.2472	17.281479	0.0	1	0.812
1	40.1401	17.269577	0.0	0	0.0005684838506390122
0	40.1401	28.402039	0.0	1	0.812
1	40.033	28.419876	0.0	0	0.000555752533408338
0	40.033	17.275528	0.0	1	0.812
1	39.9259	17.275528	0.0	0	0.0005703911992718247
0	39.9259	28.40799	0.0	1	0.812
1	39.81285	28.40799	0.0	0	0.0005675818532573373
0	39.81285	17.29338	0.0	1	0.812
1	39.70575	17.25769	0.0	0	0.000555752533408338
0	39.70575	28.402039	0.0	1	0.812
1	39.59865	28.419876	0.0	0	0.0005630812621468806
0	39.59865	17.281479	0.0	1	0.812
1	39.49155	17.269577	0.0	0	0.0005630624705332821
0	39.49155	28.40799	0.0	1	0.812
1	39.38445	28.40799	0.0	0	0.0005703911992718247
0	39.38445	17.275528	0.0	1	0.812
1	39.27735	17.275528	0.0	0	0.0005602531245187947
0	39.27735	28.396088	0.0	1	0.812
1	39.17025	28.425827	0.0	0	0.000555752533408338
0	39.17025	17.281479	0.0	1	0.812
1	39.06315	17.269577	0.0	0	0.0005703911992718247
0	39.06315	28.402039	0.0	1	0.812
1	38.9501	28.419876	0.0	0	0.0005538451847755255
0	38.9501	17.275528	0.0	1	0.812
1	38.843	17.275528	0.0	0	0.0005703911992718247
0	38.843	28.40799	0.0	1	0.812
1	38.7359	28.40799	0.0	0	0.0005675818532573373
0	38.7359	17.29338	0.0	1	0.812
1	38.6288	17.25769	0.0	0	0.000555752533408338
0	38.6288	28.402039	0.0	1	0.812
1	38.5217	28.419876	0.0	0	0.0005630812621468806
0	38.5217	17.281479	0.0	1	0.812
1	38.4146	17.269577	0.0	0	0.0005630624705332821
0	38.4146	28.40799	0.0	1	0.812
1	38.3075	28.40799	0.0	0	0.0005703911992718247
0	38.3075	17.275528	0.0	1	0.812
1	38.2004	17.275528	0.0	0	0.0005602531245187947
0	38.2004	28.396088	0.0	1	0.812
1	38.0933	28.425827	0.0	0	0.0005557505766908832
0	38.08735	17.281479	0.0	1	0.812
1	37.98025	17.269577	0.0	0	0.0005703911992718247
0	37.98025	28.402039	0.0	1	0.812
1	37.87315	28.419876	0.0	0	0.000555752533408338
0	37.87315	17.275528	0.0	1	0.812
1	37.76605	17.275528	0.0	0	0.0005684838506390122
0	37.76605	28.40799	0.0	1	0.812
1	37.65895	28.40799	0.0	0	0.0005694892018901498
